0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.2716935556432784,-1.1834119622891437,1.555776846733636,-1.210073236613585,0.9252649765194692,0.21701351908274286,0.9005538232897314,0.7316390347022232,-0.07795548034965816,0.6582650089311737,-1.3570913538104257,1.169838445702754,0.6398892534963665,2.216476138870875,2.003671458495656,0.12797779060441614,0.17861360463370193,0.44644918990401417,0.4991185473561453,2.6535187434713174,-1.1855902111741137,0.15742659215415714,-0.1619649918336373,0.8199911731978191,-0.4322549191094361,-0.1119632993788433,0.5874090177132776,0.6793422451177757,-0.47840852945834217,-1.1456233809700278,-0.8714101222567224,-0.6453769247876828,-0.5764497273335847,0.29809086724228967,1.9036646982586827,0.679793412477357,1.2299414562662383,-2.7302276788046766,-0.8855718497395139,-0.2486774825390633
-1.1905114512008887,0.35113883913072286,0.9952868797165786,-1.3226167209494624,0.24395811572159481,-0.14668550810029157,-0.43649001671431253,1.1909289045142928,-0.7918292301034751,-0.08902492953469923,0.9276524974164922,1.1120467078035123,0.31957454404478225,-0.18593678183125364,-0.30036185367450446,0.6453912989936347,1.1884798080602743,2.4708276031850156,-0.34087581406565104,0.4909638806157513,-0.6070934207077061,0.7872408355496513,-1.0925475818237884,-0.7597529187018751,1.6390980141739546,-1.611564652683656,-1.6081900687043271,-0.20527376337835793,-0.46883235572500903,-0.8426149422813439,-0.8410332807949583,-0.010904908474721545,1.152985787065573,0.4698756461519004,-0.016106572115230568,0.38642689032417515,0.1062143091922683,1.2098351314928284,1.1259666931572891,-1.1872398074579684
1.1576221752705511,-0.38378471293314054,0.0931336457472365,-2.300094826764463,0.565747927684506,0.09635190200276465,-0.13878020126879298,-1.8740069554521366,-1.2106287082622917,-1.2208264563391358,-0.8520273388102485,0.9620284986193915,-2.179863680281225,3.3563088239930434,-2.233868561238172,-0.8623034467932899,-1.8767123412732662,0.07831185277759328,-1.1746515352295002,1.132639099273237,-1.1391960750677899,-1.0957544671247124,0.42992253028328936,0.6737651640754525,0.6346646161632336,-0.13917781041826477,-0.9942804207265805,-0.2593309244103257,-1.7344657634577856,-0.5479800585637853,-0.6281555503905492,0.7264681354519016,-1.2587127003945435,0.8499444282695751,-1.0696735791587737,-1.6056046954663252,0.4962635514525556,0.6514541149697027,-0.019700103624545953,1.1631612916081744
1.535729210543688,-0.5471521877737882,-0.8606452907463251,-0.6200883677712691,0.448221950160574,0.8866483926760955,-0.31133591917553716,2.0337355355604836,1.0117805004644345,-1.0751282661364059,-0.6796805698231002,-0.09984698681562972,0.45176362566790385,-1.1011684138363618,0.763538355060365,-1.643022515036355,-1.256591438462684,-0.18306512239304917,-0.12538390152417445,0.5920265490349417,-0.8339379634872607,1.3707299005089937,0.19442664263654183,-0.052417595464714535,0.5179932976833734,1.162854869844605,0.18602584829276003,0.6416963819335153,0.6201694408439239,1.2242254053833674,0.9813761009732638,1.2515528504586952,-1.3121291646821742,-1.0310186491443167,1.2435691321535733,1.520224945684761,0.987950912277848,0.20949831834457672,0.748291132988699,0.6231345446643662
-0.6337377245553825,-0.6100454300397474,1.1614795247021454,-0.031053955450189154,0.5285527005850412,-0.005750194789646383,0.4467832369442915,-1.9059311567450197,-1.7866928025930378,0.8008273669232904,-0.39025153816976577,0.47886577211872516,-2.3945223724284155,-0.06091712778683059,-2.31215596781478,-0.6637917251009894,0.5361727703332912,-2.604025560761525,-1.2819682311775036,-0.09808353063250795,0.6909097786855852,1.610671535928703,-0.08660670223120029,0.19654332574304578,0.3521729535992569,0.5279379651428378,0.6686380225609806,0.38743899782482977,-1.9550077573235596,-2.3709701344367073,0.47793030645341444,-1.824829439451718,0.47394173847407955,-0.18926767588338703,-2.009724337336897,-1.5432924015855696,0.5674004017765474,0.8664044895819308,-0.4957672509203519,-0.09837446269854605
-0.7926774045487653,-0.09716685900091196,0.07307384428486328,-0.2144079725644709,2.046805589318425,0.5389799055937714,-1.5341489529371803,0.1584049943079513,0.5818840966837251,-0.03931290943794093,0.2034530804074545,-0.11031275019463883,1.2634857736193432,-0.3276764447032311,0.7375020473166551,0.6085172297591728,-2.523558021988454,0.9801449615069305,1.236809240858593,0.1281150063695658,-0.8458041579119848,-1.7446372660852671,0.21995648465082643,0.7064628866175723,0.37821890736870084,-0.013800639013454958,-1.1559924955227885,-1.0567909686903219,-0.3902618785181488,-1.6923600116145936,-1.5016381179146985,0.7691669368742599,0.0007948451022069374,0.12302320006807109,0.09717412842916313,-0.9237402372508536,-1.514482324975629,0.46364118826125034,2.229981517570939,-0.25814791769127887
1.4469637873515917,-0.26755024608394445,0.48720232195708707,0.057350124510924305,-1.2283650760024227,-1.197142873357217,0.6925286497135339,-0.2565082535434734,1.2855830368737438,2.464910373035851,-0.18729068988868064,-0.24455058543702932,0.20156653615326,0.26025309032832517,-0.7631828638115344,-0.15370135857713582,-0.8885633489130236,-0.7672138460073625,0.2842358897934172,0.2906825509754764,-0.09622279319590195,0.4857503107619351,-1.0357974216980397,-0.3950608100232229,-0.6897826760677929,-2.0667626627950737,-1.5950223662279086,-0.7911272669183111,0.23655619435491837,-0.2664832758152312,-0.09390615874708208,-1.9242579742790025,1.7796247400807954,1.4609814074069072,-0.011106228184123941,-0.14988116176975957,0.5882569577791082,-0.5395237658065736,-0.33729039875725414,-1.1460735203530779
0.7326074480560777,-3.4136575390100385,0.3613785845111106,1.3431669782337992,0.8697010538075097,0.15715789989275697,-2.602541132586059,-0.8645089554174079,-1.8534793345882257,0.28973735689047364,-0.9186685249672271,0.5556762458445977,2.383474537943708,-1.0489872713611332,0.4927943560247253,0.3042268242961667,-0.7508094266555683,-0.3259701199149581,-0.038391262088828954,-0.6523261293117291,2.584906634263344,0.6533512797000702,-0.6666232078329146,1.6598791448114025,0.15130857902640532,0.6677761740092175,1.8966848502105607,-0.7302754387240212,-0.15199475241200772,-0.5156006098272168,-0.3411789958234642,1.2933830872962708,-0.11595864081356252,-1.576231715679638,2.081695810312244,0.9131765126664682,-0.6030770318053928,1.0432675283531836,2.050970424036946,-0.9439083339767114
0.35262561912441387,-1.4855958495487533,0.8284023726727704,1.3546161584051803,-1.5902818348649717,1.8647373804253637,0.6492705591826023,-1.1505009315499133,-0.20538681624594807,2.6251261438603692,1.4146894848739602,-0.04016776068509135,0.44039825977288033,1.8127665470272127,-0.6100876357731347,-0.26062471737736825,-0.06883322999018923,-0.7340190125951905,0.7708093854623447,-0.3785244305222787,1.7779826587182166,-0.7608933760624553,-0.7803088361264426,-0.45912932395936484,0.8267830576341927,-0.5791801172710455,0.9080972867119029,-2.279258927321964,1.2012796767473493,0.4264797380391498,-1.238392873449656,-1.9498016743842375,0.9124466459220217,0.3845461619683005,-0.2860549202773746,-0.16780586492012423,0.14831791204771183,-0.16492689077007947,0.2666895486892948,0.2906026682112542
-0.7090170055675578,-0.8416537300093734,-1.1508191270131352,-0.13283063407799633,-0.3768959622320536,-0.776897842199643,-1.6803113293357466,-0.21467999126403692,-0.9507084975058595,-1.3800053744371725,-0.845296424221675,1.4600577336370748,0.6941208343437465,1.4810579189707789,-1.3718198340102057,-0.6314098453920823,-0.7893857792011273,-0.9332551295477096,1.3601549635672088,0.14729031475304524,-0.39218446426070486,-0.3676752949644928,-1.4321480407332758,0.8081495003646028,1.561501386244646,-1.3956646027808677,0.14019703592903998,0.4568594226311651,0.2337791100396901,2.0520362997716965,-0.14897279472762628,0.5085857911239028,-0.35033007696388674,-0.4358977000563317,-1.185968890707449,-0.0937779980751448,0.9783089168122052,0.8573266163704099,-0.25767772842131764,0.5405749951415415
